Sample,WWTP_influence_as_tracer_mean_dist,WWTP_influence_as_endpoints_mean_dist,WWTP_influence_as_cumulated_residence,WWTP_influence_as_mean_time_travelled
Schlei_S10,3004.1436010176585,3413.9091782533783,8241,16.475501113585747
Schlei_S10_15cm,3004.1436010176585,3413.9091782533783,8241,16.475501113585747
Schlei_S11,2684.0536245643502,3048.089193234331,22570,91.559375
Schlei_S13,2538.6138791053227,2821.7806073148345,16561,122.99721835883172
Schlei_S14,2853.780758026396,3032.6258369104758,2334,148.72758620689655
Schlei_S15,3060.3973644418043,3203.1716747912055,1604,160.45355191256832
Schlei_S16,3781.120102948433,3768.1686975653024,4150,183.7913907284768
Schlei_S17,4394.960039549312,4310.268042011612,3319,209.25824175824175
Schlei_S19,5253.118135852507,5128.470525057088,588,201.30281690140845
Schlei_S1_15cm,5329.7786561546,5776.524714414926,3490,149.83908045977012
Schlei_S2,3497.0825168115366,3915.010701693862,5070,137.46105919003116
Schlei_S20,4749.119165521475,4683.20795669555,2115,191.5174129353234
Schlei_S21,6932.188011649971,6791.60044137475,920,197.84873949579833
Schlei_S22,10162.141475827264,10004.524936640768,845,205.54098360655738
Schlei_S23,11455.178309899817,11272.071960822665,848,245.0
Schlei_S24,13368.146114997528,13139.669524982563,318,248.88888888888889
Schlei_S25,19553.002163157737,19262.093842908995,76,302.22222222222223
Schlei_S26,22145.777629313005,21835.82976831621,15,238.0
Schlei_S27,23343.369491449183,23034.34444953273,5,217.33333333333334
Schlei_S29,25518.896676275395,25222.187676718695,4,237.66666666666666
Schlei_S2_15cm,3497.0825168115366,3915.010701693862,5070,137.46105919003116
Schlei_S3,3048.941851159087,3434.2057117455233,11033,137.51138716356107
Schlei_S30,26367.90909649862,26073.163643285818,3,260.5
Schlei_S31,30374.94397524652,30029.33747526268,5,281.5
Schlei_S32,29532.27780025243,29216.670029992034,24,297.0
Schlei_S4,2563.206629559193,2855.072115058158,16152,107.9320809248555
Schlei_S4_15cm,2563.206629559193,2855.072115058158,16152,107.9320809248555
Schlei_S5,3089.61619877431,3362.036831534424,3777,81.38973384030419
Schlei_S6,2591.064444870001,2941.2071335134897,26381,108.97720364741642
Schlei_S7,2538.4319262667586,2900.140703934564,27342,96.72340425531915
Schlei_S8,2917.5014809488157,3316.0036997765433,11156,32.0478841870824
